"ID"	"north"	"east"	"asl"	"type"	"status"	"GPS clog flag"	"GPS noise level"	"time_fix"	"date"	"weekday"	"time"	"battery voltage"	"temperature"	"speed"	"heading"	"speed inaccuray estimate"	"horizontal inaccuracy estimate"	"datetime"
2736	12.2336493	44.8341071	35.7	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:20:56"	4213	14	0.11	338.82	3.83	5.12	"30.8.2014 05:20:56"
2736	12.2336519	44.8341086	35.8	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:20:57"	4213	14	0.31	342.75	3.65	5.12	"30.8.2014 05:20:57"
2736	12.2336562	44.8341091	35.8	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:20:58"	4213	14	0.17	331.61	3.62	5.12	"30.8.2014 05:20:58"
2736	12.2336582	44.8341106	35.6	3	"A"	1	146	0	"30.8.2014"	"Sa"	"05:20:59"	4213	14	0.1	338.17	0.44	4.86	"30.8.2014 05:20:59"
2736	12.2336614	44.8341142	36.1	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:00"	4213	14	0.31	343.41	0.58	4.61	"30.8.2014 05:21:00"
2736	12.2336638	44.8341178	36.5	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:01"	4213	14	0.39	349.96	0.47	4.35	"30.8.2014 05:21:01"
2736	12.2336639	44.834121	36.9	3	"A"	1	146	0	"30.8.2014"	"Sa"	"05:21:02"	4213	14	0.12	357.83	0.43	4.1	"30.8.2014 05:21:02"
2736	12.2336624	44.8341233	37	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:03"	4213	14	0.11	0.66	0.39	4.1	"30.8.2014 05:21:03"
2736	12.2336634	44.8341252	36.8	3	"A"	1	146	0	"30.8.2014"	"Sa"	"05:21:04"	4213	14	0.32	5.9	0.38	3.84	"30.8.2014 05:21:04"
2736	12.2336602	44.8341274	35.9	3	"A"	1	146	0	"30.8.2014"	"Sa"	"05:21:05"	4213	14	0.01	8.52	0.37	4.35	"30.8.2014 05:21:05"
2736	12.2336565	44.834129	35.4	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:06"	4213	14	0.14	11.14	0.41	3.84	"30.8.2014 05:21:06"
2736	12.233655	44.834131	35.3	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:07"	4213	14	0.06	11.14	0.54	3.58	"30.8.2014 05:21:07"
2736	12.2336542	44.8341331	35.2	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:08"	4213	14	0.03	6.55	0.56	3.58	"30.8.2014 05:21:08"
2736	12.2336547	44.8341348	35.2	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:09"	4213	14	0.02	1.97	0.52	3.58	"30.8.2014 05:21:09"
2736	12.233655	44.8341372	35.1	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:10"	4213	14	0.02	359.14	0.45	3.58	"30.8.2014 05:21:10"
2736	12.2336541	44.8341393	34.7	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:11"	4213	14	0	359.14	0.42	3.58	"30.8.2014 05:21:11"
2736	12.2336509	44.834141	34	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:12"	4213	14	0.01	359.14	0.39	3.58	"30.8.2014 05:21:12"
2736	12.2336483	44.834142	33.4	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:13"	4213	14	0.01	2.62	0.38	3.58	"30.8.2014 05:21:13"
2736	12.2336467	44.8341428	33	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:14"	4213	14	0.01	2.62	0.37	3.58	"30.8.2014 05:21:14"
2736	12.2336449	44.8341434	32.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:15"	4213	14	0.01	2.62	0.36	3.58	"30.8.2014 05:21:15"
2736	12.2336438	44.8341434	32.5	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:16"	4213	14	0.01	2.62	0.35	3.58	"30.8.2014 05:21:16"
2736	12.2336422	44.8341432	32.2	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:17"	4213	14	0.01	4.59	0.35	3.33	"30.8.2014 05:21:17"
2736	12.2336404	44.8341426	32	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:18"	4213	14	0.01	9.18	0.35	3.33	"30.8.2014 05:21:18"
2736	12.233639	44.8341467	32.8	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:19"	4213	14	0.08	11.8	0.34	3.33	"30.8.2014 05:21:19"
2736	12.2336387	44.8341518	33.3	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:20"	4213	14	0.04	13.11	0.32	3.58	"30.8.2014 05:21:20"
2736	12.2336388	44.8341564	33.9	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:21"	4213	14	0.3	16.38	0.32	3.33	"30.8.2014 05:21:21"
2736	12.2336415	44.8341608	34.7	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:22"	4213	14	0.36	19.66	0.31	3.07	"30.8.2014 05:21:22"
2736	12.233643	44.8341635	35.2	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:23"	4213	14	0.17	25.56	0.31	3.07	"30.8.2014 05:21:23"
2736	12.2336438	44.8341652	35.8	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:24"	4213	14	0.12	26.87	0.31	3.07	"30.8.2014 05:21:24"
2736	12.2336443	44.8341668	36.5	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:25"	4213	14	0.06	29.49	0.31	3.07	"30.8.2014 05:21:25"
2736	12.233644	44.8341684	37.1	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:26"	4213	14	0	29.49	0.31	3.07	"30.8.2014 05:21:26"
2736	12.2336435	44.8341696	37.7	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:27"	4213	14	0.02	33.42	0.31	3.07	"30.8.2014 05:21:27"
2736	12.2336432	44.8341713	38.3	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:28"	4213	14	0.16	33.42	0.31	3.07	"30.8.2014 05:21:28"
2736	12.2336444	44.834173	38.7	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:29"	4213	14	0.09	34.08	0.31	3.07	"30.8.2014 05:21:29"
2736	12.2336445	44.8341736	38.9	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:30"	4213	14	0.01	36.7	0.31	3.07	"30.8.2014 05:21:30"
2736	12.233644	44.8341737	39	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:31"	4213	14	0.04	38.67	0.31	3.07	"30.8.2014 05:21:31"
2736	12.2336438	44.8341748	39	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:32"	4213	14	0.11	36.7	0.31	3.07	"30.8.2014 05:21:32"
2736	12.2336448	44.8341758	39.1	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:21:33"	4213	14	0.16	39.98	0.32	3.07	"30.8.2014 05:21:33"
2736	12.2336457	44.8341752	39.1	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:34"	4213	14	0.01	39.98	0.33	3.07	"30.8.2014 05:21:34"
2736	12.2336453	44.8341754	39.1	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:35"	4213	14	0.04	41.29	0.33	3.07	"30.8.2014 05:21:35"
2736	12.233645	44.8341769	39.1	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:36"	4213	14	0.13	41.29	0.32	3.07	"30.8.2014 05:21:36"
2736	12.233647	44.8341757	39.2	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:37"	4213	14	0.15	43.91	1.03	2.3	"30.8.2014 05:21:37"
2736	12.2336519	44.834174	39.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:38"	4213	14	0.25	44.56	0.27	2.3	"30.8.2014 05:21:38"
2736	12.2336563	44.8341719	40	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:39"	4213	14	0.03	43.25	0.26	2.3	"30.8.2014 05:21:39"
2736	12.2336577	44.8341709	40.2	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:40"	4213	14	0.12	43.25	0.38	2.3	"30.8.2014 05:21:40"
2736	12.2336581	44.8341701	40.2	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:41"	4213	14	0.01	48.5	0.41	2.3	"30.8.2014 05:21:41"
2736	12.2336572	44.8341699	39.9	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:42"	4213	14	0.01	48.5	0.27	2.3	"30.8.2014 05:21:42"
2736	12.2336561	44.8341697	39.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:43"	4213	14	0	48.5	0.26	2.3	"30.8.2014 05:21:43"
2736	12.2336543	44.83417	39.5	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:44"	4213	14	0.01	43.91	0.28	2.3	"30.8.2014 05:21:44"
2736	12.2336527	44.8341702	39.3	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:45"	4213	14	0.01	43.91	0.25	2.3	"30.8.2014 05:21:45"
2736	12.2336519	44.83417	39.2	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:46"	4213	14	0	43.91	0.25	2.3	"30.8.2014 05:21:46"
2736	12.2336506	44.8341696	39.1	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:47"	4213	14	0.01	38.67	0.25	2.3	"30.8.2014 05:21:47"
2736	12.2336479	44.8341689	38.9	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:48"	4213	14	0.01	38.67	0.25	2.3	"30.8.2014 05:21:48"
2736	12.2336454	44.8341679	38.9	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:49"	4213	14	0.01	42.6	0.24	2.3	"30.8.2014 05:21:49"
2736	12.2336436	44.8341661	38.8	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:50"	4213	14	0.01	38.01	0.24	2.3	"30.8.2014 05:21:50"
2736	12.2336419	44.8341632	38.9	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:51"	4213	14	0	38.01	0.23	2.3	"30.8.2014 05:21:51"
2736	12.2336316	44.8341561	38.7	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:21:52"	4213	14	0.01	38.01	0.23	2.56	"30.8.2014 05:21:52"
2736	12.2336251	44.8341518	38.7	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:53"	4213	14	0.12	35.39	0.26	2.3	"30.8.2014 05:21:53"
2736	12.2336184	44.8341495	38.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:54"	4213	14	0.05	35.39	0.41	2.3	"30.8.2014 05:21:54"
2736	12.2336146	44.8341476	38.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:21:55"	4213	14	0.02	36.7	0.27	2.3	"30.8.2014 05:21:55"
2736	12.2336125	44.8341462	38.8	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:21:56"	4213	14	0.01	36.04	0.27	2.3	"30.8.2014 05:21:56"
2736	12.2336114	44.8341467	38.9	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:57"	4213	14	0.12	32.77	0.24	2.3	"30.8.2014 05:21:57"
2736	12.2336135	44.8341471	39.1	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:58"	4213	14	0.15	36.04	0.28	2.3	"30.8.2014 05:21:58"
2736	12.233619	44.8341452	39.3	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:21:59"	4213	14	0.03	35.39	0.32	2.3	"30.8.2014 05:21:59"
2736	12.233623	44.8341439	39.5	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:00"	4213	14	0.04	36.04	0.27	2.3	"30.8.2014 05:22:00"
2736	12.2336284	44.8341416	39.9	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:01"	4213	14	0.03	41.29	0.26	2.3	"30.8.2014 05:22:01"
2736	12.2336339	44.8341394	40.3	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:02"	4213	14	0.01	41.29	0.34	2.3	"30.8.2014 05:22:02"
2736	12.2336391	44.8341382	40.5	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:03"	4213	14	0.03	39.98	0.3	2.3	"30.8.2014 05:22:03"
2736	12.2336419	44.8341396	40.9	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:04"	4213	14	0.06	45.88	0.25	2.3	"30.8.2014 05:22:04"
2736	12.2336464	44.8341405	41.1	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:05"	4213	14	0.08	47.19	0.24	2.3	"30.8.2014 05:22:05"
2736	12.2336486	44.834144	41.4	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:06"	4213	14	0.08	43.25	0.25	2.56	"30.8.2014 05:22:06"
2736	12.2336534	44.8341455	41.5	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:07"	4213	14	0.04	46.53	1.05	2.3	"30.8.2014 05:22:07"
2736	12.2336577	44.8341463	41.6	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:08"	4213	14	0.08	41.29	0.27	2.3	"30.8.2014 05:22:08"
2736	12.2336586	44.8341464	41.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:09"	4213	14	0.25	30.15	0.81	2.3	"30.8.2014 05:22:09"
2736	12.2336581	44.8341458	41.8	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:10"	4213	14	0.11	22.28	0.33	2.3	"30.8.2014 05:22:10"
2736	12.2336576	44.8341468	41.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:11"	4213	14	0.13	11.8	0.3	2.3	"30.8.2014 05:22:11"
2736	12.2336577	44.8341482	41.7	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:12"	4213	14	0.16	3.28	0.28	2.3	"30.8.2014 05:22:12"
2736	12.2336564	44.83415	41.6	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:13"	4213	14	0.18	355.86	0.25	2.3	"30.8.2014 05:22:13"
2736	12.2336525	44.8341548	41.6	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:14"	4213	14	0.1	351.93	0.31	2.3	"30.8.2014 05:22:14"
2736	12.2336511	44.8341585	41.6	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:15"	4213	14	0.14	345.37	0.24	2.3	"30.8.2014 05:22:15"
2736	12.2336501	44.8341609	41.6	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:16"	4213	14	0.08	343.41	0.23	2.3	"30.8.2014 05:22:16"
2736	12.2336471	44.8341628	41.6	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:17"	4213	14	0.12	336.86	0.24	2.3	"30.8.2014 05:22:17"
2736	12.2336463	44.8341634	41.7	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:18"	4213	14	0.05	334.89	0.25	2.3	"30.8.2014 05:22:18"
2736	12.2336487	44.8341646	41.8	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:19"	4213	14	0.04	329.65	0.26	2.3	"30.8.2014 05:22:19"
2736	12.2336513	44.834167	41.7	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:20"	4213	14	0.08	327.68	0.29	2.3	"30.8.2014 05:22:20"
2736	12.2336531	44.8341682	41.6	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:21"	4213	14	0.18	322.44	0.27	2.3	"30.8.2014 05:22:21"
2736	12.2336518	44.8341706	41.6	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:22"	4213	14	0.1	320.47	0.26	2.3	"30.8.2014 05:22:22"
2736	12.2336509	44.8341713	41.7	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:23"	4213	14	0.08	318.5	0.25	2.3	"30.8.2014 05:22:23"
2736	12.2336504	44.8341721	41.7	3	"A"	1	146	0	"30.8.2014"	"Sa"	"05:22:24"	4213	14	0.12	314.57	0.24	2.3	"30.8.2014 05:22:24"
2736	12.2336501	44.834172	41.8	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:25"	4213	14	0.05	311.3	0.31	2.3	"30.8.2014 05:22:25"
2736	12.2336503	44.834172	42	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:26"	4213	14	0.02	307.36	0.29	2.3	"30.8.2014 05:22:26"
2736	12.2336501	44.8341719	42.1	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:27"	4213	14	0.03	304.09	0.35	2.3	"30.8.2014 05:22:27"
2736	12.233649	44.834172	42.1	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:28"	4213	14	0.11	300.15	0.31	2.3	"30.8.2014 05:22:28"
2736	12.2336482	44.8341719	42.3	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:29"	4213	14	0.13	296.88	0.32	2.3	"30.8.2014 05:22:29"
2736	12.2336478	44.834171	42.3	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:30"	4213	14	0.1	290.32	0.34	2.3	"30.8.2014 05:22:30"
2736	12.2336345	44.8341663	42.5	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:31"	4213	14	0.11	286.39	0.28	3.84	"30.8.2014 05:22:31"
2736	12.2336347	44.8341669	42.2	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:22:32"	4213	14	0.06	283.12	0.25	2.56	"30.8.2014 05:22:32"
2736	12.2336355	44.8341677	42	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:33"	4213	14	0.06	279.84	0.24	2.56	"30.8.2014 05:22:33"
2736	12.233636	44.8341669	41.9	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:34"	4213	14	0.15	275.25	0.31	2.56	"30.8.2014 05:22:34"
2736	12.2336351	44.8341662	41.8	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:35"	4213	14	0.24	271.97	0.76	2.56	"30.8.2014 05:22:35"
2736	12.2336344	44.8341649	41.6	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:36"	4213	14	0.24	267.39	0.31	2.56	"30.8.2014 05:22:36"
2736	12.233633	44.834165	41.6	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:37"	4213	14	0.14	264.77	0.31	2.3	"30.8.2014 05:22:37"
2736	12.2336342	44.8341649	41.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:38"	4213	14	0.1	260.18	0.35	2.3	"30.8.2014 05:22:38"
2736	12.2336342	44.8341642	41.9	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:39"	4213	14	0.04	262.8	0.39	2.56	"30.8.2014 05:22:39"
2736	12.2336335	44.8341634	42.1	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:40"	4213	14	0.15	263.45	0.38	2.56	"30.8.2014 05:22:40"
2736	12.2336315	44.8341629	42.2	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:41"	4213	14	0.01	263.45	0.37	2.56	"30.8.2014 05:22:41"
2736	12.2336303	44.8341633	42.4	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:42"	4213	14	0.02	258.87	0.52	2.56	"30.8.2014 05:22:42"
2736	12.2336293	44.8341643	42.7	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:43"	4213	14	0.02	254.28	0.35	2.56	"30.8.2014 05:22:43"
2736	12.2336277	44.8341655	42.9	3	"A"	1	146	0	"30.8.2014"	"Sa"	"05:22:44"	4213	14	0.01	254.28	0.42	2.56	"30.8.2014 05:22:44"
2736	12.2336277	44.834166	43.3	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:45"	4213	14	0.01	252.97	0.33	2.56	"30.8.2014 05:22:45"
2736	12.2336277	44.8341645	43.5	3	"A"	1	146	0	"30.8.2014"	"Sa"	"05:22:46"	4213	14	0.08	253.62	0.35	2.56	"30.8.2014 05:22:46"
2736	12.233629	44.8341618	43.7	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:47"	4213	14	0.02	254.94	0.35	2.56	"30.8.2014 05:22:47"
2736	12.2336296	44.83416	43.8	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:48"	4213	14	0.01	258.87	0.34	2.56	"30.8.2014 05:22:48"
2736	12.2336288	44.8341583	44.1	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:49"	4213	14	0.05	264.11	0.29	2.56	"30.8.2014 05:22:49"
2736	12.2336285	44.8341559	44.1	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:50"	4213	14	0.02	260.83	0.27	2.56	"30.8.2014 05:22:50"
2736	12.2336281	44.8341537	44.1	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:51"	4213	14	0	260.83	0.26	2.56	"30.8.2014 05:22:51"
2736	12.2336292	44.8341513	44.1	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:52"	4213	14	0.04	264.11	0.27	2.56	"30.8.2014 05:22:52"
2736	12.2336297	44.8341487	44.1	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:53"	4213	14	0.07	264.77	0.27	2.56	"30.8.2014 05:22:53"
2736	12.2336301	44.8341474	44	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:22:54"	4213	14	0.06	267.39	0.43	2.56	"30.8.2014 05:22:54"
2736	12.2336313	44.8341464	44	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:55"	4213	14	0.1	267.39	0.33	2.56	"30.8.2014 05:22:55"
2736	12.2336318	44.8341451	44.1	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:56"	4213	14	0.03	268.04	0.32	2.56	"30.8.2014 05:22:56"
2736	12.2336322	44.8341442	44.2	3	"A"	1	145	0	"30.8.2014"	"Sa"	"05:22:57"	4213	14	0.11	266.73	0.3	2.56	"30.8.2014 05:22:57"
2736	12.233632	44.8341446	44.2	3	"A"	1	144	0	"30.8.2014"	"Sa"	"05:22:58"	4213	14	0.08	266.73	0.34	2.56	"30.8.2014 05:22:58"
2736	12.2336324	44.8341445	44.2	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:22:59"	4213	14	0.02	264.11	0.31	2.56	"30.8.2014 05:22:59"
2736	12.2336252	44.8341427	44.4	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:00"	4213	14	1.13	261.49	6.27	2.82	"30.8.2014 05:23:00"
2736	12.2336332	44.8341455	45.1	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:01"	4213	14	0.32	270.01	1.83	3.33	"30.8.2014 05:23:01"
2736	12.2336373	44.8341452	45.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:02"	4213	14	0.07	269.35	0.5	3.07	"30.8.2014 05:23:02"
2736	12.233637	44.8341454	45.9	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:03"	4213	14	0.01	269.35	0.39	3.07	"30.8.2014 05:23:03"
2736	12.2336348	44.834147	45.9	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:04"	4213	14	0.03	268.7	0.32	2.82	"30.8.2014 05:23:04"
2736	12.233631	44.8341488	45.8	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:05"	4213	14	0.15	266.73	0.39	2.82	"30.8.2014 05:23:05"
2736	12.2336268	44.8341489	45.7	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:06"	4213	14	0.13	264.77	0.37	2.56	"30.8.2014 05:23:06"
2736	12.2336246	44.8341508	45.7	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:07"	4213	14	0.12	260.18	0.31	2.56	"30.8.2014 05:23:07"
2736	12.2336229	44.8341529	45.5	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:08"	4213	14	0.12	256.9	0.29	2.56	"30.8.2014 05:23:08"
2736	12.2336235	44.8341573	45	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:09"	4213	14	0.05	253.62	0.28	2.56	"30.8.2014 05:23:09"
2736	12.233625	44.8341627	44.4	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:10"	4213	14	0.01	253.62	0.26	2.56	"30.8.2014 05:23:10"
2736	12.2336283	44.8341693	43.9	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:11"	4213	14	0.02	255.59	0.27	2.56	"30.8.2014 05:23:11"
2736	12.2336323	44.8341755	43.4	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:12"	4213	14	0.01	256.25	0.26	2.56	"30.8.2014 05:23:12"
2736	12.2336355	44.8341817	42.7	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:13"	4213	14	0.05	262.14	0.25	2.56	"30.8.2014 05:23:13"
2736	12.2336403	44.8341864	42.1	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:14"	4213	14	0.11	271.32	0.43	2.56	"30.8.2014 05:23:14"
2736	12.2336424	44.834187	41.9	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:15"	4213	14	0.07	266.73	0.36	2.56	"30.8.2014 05:23:15"
2736	12.2336435	44.8341859	41.8	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:16"	4213	14	0.02	267.39	0.39	2.56	"30.8.2014 05:23:16"
2736	12.2336437	44.8341844	41.7	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:17"	4213	14	0.01	267.39	0.38	2.56	"30.8.2014 05:23:17"
2736	12.2336431	44.8341826	41.7	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:18"	4213	14	0.02	262.8	0.52	2.56	"30.8.2014 05:23:18"
2736	12.2336411	44.83418	41.7	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:19"	4213	14	0.03	262.14	0.35	2.56	"30.8.2014 05:23:19"
2736	12.2336362	44.8341779	41.6	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:20"	4213	14	0.06	261.49	0.35	2.56	"30.8.2014 05:23:20"
2736	12.2336322	44.8341769	41.5	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:21"	4213	14	0.06	266.73	0.32	2.56	"30.8.2014 05:23:21"
2736	12.2336295	44.8341751	41.5	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:22"	4213	14	0.01	262.8	0.33	2.56	"30.8.2014 05:23:22"
2736	12.2336265	44.8341733	41.6	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:23"	4213	14	0.01	262.8	0.33	2.56	"30.8.2014 05:23:23"
2736	12.2336237	44.834172	41.7	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:23:24"	4213	14	0.11	260.83	0.36	2.56	"30.8.2014 05:23:24"
2736	12.2336233	44.8341693	41.8	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:25"	4213	14	0.22	254.94	0.45	2.56	"30.8.2014 05:23:25"
2736	12.2336217	44.8341661	41.7	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:26"	4213	14	0.25	249.69	0.41	2.56	"30.8.2014 05:23:26"
2736	12.2336204	44.8341631	41.9	3	"A"	1	141	0	"30.8.2014"	"Sa"	"05:23:27"	4213	14	0.25	245.76	0.33	2.56	"30.8.2014 05:23:27"
2736	12.2336218	44.8341607	42	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:28"	4213	14	0.1	241.83	0.6	2.56	"30.8.2014 05:23:28"
2736	12.2336223	44.8341597	42.1	3	"A"	1	143	0	"30.8.2014"	"Sa"	"05:23:29"	4213	14	0.15	239.21	0.36	2.56	"30.8.2014 05:23:29"
2736	12.2336218	44.8341577	42	3	"A"	1	142	0	"30.8.2014"	"Sa"	"05:23:30"	4213	14	0.06	239.21	0.49	2.56	"30.8.2014 05:23:30"
